Index,P,Vref,D1,D2,D0,Validity,ipk,irms,Vo,Ptotal,nZVS
3259,300,162,0.8,1,-0.02360399,1,8.195118261,2.259128544,162.0825477,4.2207846710000005,8
3260,300,162,1.2,1,0.176756382,1,8.223564218,2.268085799,161.9456369,4.244241839000001,8
3261,300,162,0.775,1,-0.033763961,1,8.177101697,2.260238123,162.0794679,4.271699772,8
3262,300,162,1.225,1,0.191830189,1,8.210682514,2.26199893,161.916347,4.3071815540000005,8
3263,300,162,0.75,1,-0.04330221,1,8.172343263,2.254181146,162.0512664,4.336655864999999,8
3264,300,162,1.25,1,0.206915173,1,8.193322836,2.260039995,161.9406802,4.359666028,8
3265,300,162,0.725,1,-0.048962437,1,8.16927606,2.26483498,162.0654178,4.481605945,6
3266,300,162,1.275,1,0.226495665,1,8.1988426,2.274694097,161.9280011,4.510152908,6
3267,300,162,0.7,1,-0.058265178,1,8.179054148,2.286644951,162.0729374,4.657859788,6
3268,300,162,1.3,1,0.242090876,1,8.207217373,2.294347259,161.9414259,4.685468217,6
3269,300,162,0.675,1,-0.067310094,1,8.201142432,2.321674577,162.0766908,4.857958824999999,6
3270,300,162,1.325,1,0.258031097,1,8.22694956,2.328485115,161.9589283,4.884365672,6
3271,300,162,0.65,1,-0.076050383,1,8.238140065,2.371689454,162.0713753,5.09117557,6
3272,300,162,1.35,1,0.274342389,1,8.266435365,2.378884384,161.9461935,5.120613098,6
3273,300,162,0.625,1,-0.084434685,1,8.292645726,2.438029263,162.0535864,5.363262631,6
3274,300,162,1.375,1,0.290987349,1,8.321633837,2.44510834,161.9310292,5.392540515,6
3275,300,162,0.6,1,-0.092518862,1,8.360128388,2.519854325,162.0516053,5.675556414000001,6
3276,300,162,1.4,1,0.307888786,1,8.386797239,2.526113656,161.9456918,5.70234162,6
3277,300,162,0.575,1,-0.100164018,1,8.449002378,2.619172601,162.03913,6.035081452,6
3278,300,162,1.425,1,0.325211385,1,8.472395535,2.62448385,161.9551492,6.061675307,6
3279,300,162,0.55,1,-0.10739498,1,8.557009029,2.734957352,162.0352998,6.448661793,6
3280,300,162,0.525,1,-0.114147747,1,8.853936573,2.867207957,162.0358304,6.994424768,6
3281,300,162,0.5,1,-0.120175612,1,9.600410242,3.01775465,162.0127439,8.015248976,6
3282,300,162,0.475,1,-0.125615375,1,10.34843452,3.183286536,162.0003499,9.191943238000002,6
3283,300,162,0.45,1,-0.13019152,1,11.09461195,3.365320375,161.9754733,10.530284430000002,6
3284,300,162,0.425,1,-0.133723722,1,11.83916476,3.563853848,161.9395198,12.046034462999998,6
3285,300,162,0.4,1,-0.136323876,1,12.5828765,3.775025172,161.8985309,13.747003443999995,6
3286,300,162,0.375,1,-0.137442634,1,13.32378474,4.002437846,161.8385179,15.657736995999995,6
3287,300,162,0.35,1,-0.136830722,1,14.06166937,4.245386584,161.7579837,17.772144808,6
3288,300,162,0.325,1,-0.133246699,1,14.80658219,4.515257967,161.7208526,20.168297687,6
3289,300,162,1.42652,1,0.326248086,1,8.476410372,2.630576924,161.9625123,6.082268738999999,6
3290,300,162,0.92703,1,0.023967271,1,8.443008436,2.344194405,162.0597134,5.209022292,4
3291,300,162,0.69121,1,-0.061385068,1,8.192251258,2.29928231,162.042139,4.730729149,6
3292,300,162,1.19319,1,0.170324168,1,8.239329986,2.272583135,161.8705907,4.23657298,8
3293,300,162,0.88268,1,0.004285146,1,8.31517446,2.308775592,162.0694423,4.853076585,4
3294,300,162,0.66736,1,-0.07001867,1,8.210533912,2.335241465,162.0772099,4.925325931,6
3295,300,162,0.4603,1,-0.128458233,1,10.78786583,3.287895518,161.9903895,9.962048025999998,6
3296,300,162,0.51132,1,-0.117524036,1,9.262331929,2.947573338,162.0226885,7.535404414,6
3297,300,162,1.14289,1,0.136683875,1,8.299443566,2.30039139,161.9138946,4.706528227000001,4
3298,300,162,0.70876,1,-0.055006009,1,8.176439013,2.2781867,162.0604752,4.594871875999999,6
3299,300,162,0.4919,1,-0.122043604,1,9.843324844,3.069323371,162.0125068,8.379399677000002,6
3300,300,162,1.30398,1,0.244649589,1,8.21249301,2.299682583,161.930401,4.718377048000001,6
3301,300,162,0.63107,1,-0.082388836,1,8.280762867,2.421154959,162.0455902,5.2970359600000005,6
3302,300,162,1.37282,1,0.289472803,1,8.312823917,2.437848852,161.9465316,5.364702072,6
3303,300,162,0.63913,1,-0.079762607,1,8.258172675,2.398114778,162.0713392,5.2038724510000005,6
3304,300,162,1.33125,1,0.262176069,1,8.2424924,2.341541334,161.9238511,4.947543050000001,6
3305,300,162,1.35492,1,0.277529318,1,8.271718926,2.389529385,161.9622619,5.166727663,6
3306,300,162,1.2611,1,0.211619344,1,8.195069515,2.26155748,161.9216446,4.394402918999999,8
3307,300,162,0.96192,1,0.040257705,1,8.579286438,2.366642596,162.0632197,5.504706559000001,4
3308,300,162,0.80255,1,-0.022570775,1,8.198365525,2.260434104,162.0780015,4.218197590999999,8
3309,300,162,0.3964,1,-0.136507849,1,12.68957509,3.807645078,161.8897545,14.011322863,6
3310,300,162,0.46126,1,-0.128253483,1,10.75880975,3.281229587,161.9887058,9.910044918,6
3311,300,162,1.38817,1,0.299806735,1,8.351282105,2.485071076,161.9489925,5.547175502,6
3312,300,162,0.55032,1,-0.107270908,1,8.557492156,2.73383463,162.0284862,6.445301347999999,6
3313,300,162,0.67193,1,-0.068313819,1,8.211187348,2.328693356,162.0471873,4.891297458,6
3314,300,162,0.53028,1,-0.112772252,1,8.695715973,2.837820786,162.0368605,6.795447946,6
3315,300,162,0.45355,1,-0.129602527,1,10.98878595,3.338447241,161.9798997,10.331656172,6
3316,300,162,1.13,1,0.12916296,1,8.319084135,2.308279047,161.9246497,4.798190180000001,4
3317,300,162,1.00934,1,0.063558856,1,8.716290474,2.376284064,162.0665403,5.74440489,4
3318,300,162,1.25205,1,0.207737755,1,8.180209263,2.251573506,161.9392052,4.345921962,8
3319,300,162,1.29663,1,0.2399874,1,8.207484951,2.291337537,161.9295651,4.66241815,6
3320,300,162,0.96608,1,0.042184129,1,8.590454024,2.366573821,162.0972223,5.530599947,4
3321,300,162,0.78776,1,-0.029094865,1,8.18682431,2.270295471,162.1013667,4.2436876770000005,8
3322,300,166,1.0,1,0.057218836,1,8.159077064,2.243617921,166.0878238,4.994756579000001,4
3323,300,166,0.975,1,0.044930554,1,8.049777693,2.240073295,166.0731943,4.801778223,4
3324,300,166,1.025,1,0.069921043,1,8.048770985,2.239780563,166.0780421,4.799828131,4
3325,300,166,0.95,1,0.032949592,1,7.950707394,2.227619701,166.0904502,4.598258073999999,4
3326,300,166,1.05,1,0.082988172,1,7.955172486,2.228891245,166.0705727,4.602941995999999,4
3327,300,166,0.925,1,0.021392768,1,7.875143448,2.212931482,166.0799013,4.407391235,4
3328,300,166,1.075,1,0.096456471,1,7.880202566,2.214598651,166.0650119,4.414369369999999,4
3329,300,166,0.9,1,0.010177048,1,7.813627738,2.196125985,166.0856427,4.222833872,4
3330,300,166,1.1,1,0.110460133,1,7.844347788,2.205118007,165.9426135,4.2620485850000005,4
3331,300,166,0.875,1,-0.000624615,1,7.773974592,2.182283401,166.0718926,4.055431901,4
3332,300,166,1.125,1,0.124687242,1,7.807423784,2.192070866,165.9127597,4.097114885000001,4
3333,300,166,0.85,1,-0.011125508,1,7.745600778,2.170861365,166.0835485,3.847506619,4
3334,300,166,1.15,1,0.139175459,1,7.776995434,2.180047572,165.9328953,3.888630578,4
3335,300,166,0.825,1,-0.015854046,1,7.73067021,2.164157047,166.0874949,3.689028792,8
3336,300,166,1.175,1,0.158766667,1,7.766131399,2.173382708,165.8737901,3.72551652,8
3337,300,166,0.8,1,-0.025472007,1,7.715323265,2.16011181,166.0880957,3.765950084,8
3338,300,166,1.2,1,0.174857443,1,7.747068643,2.16943033,165.9356692,3.798241056,8
3339,300,166,0.775,1,-0.031614041,1,7.712095872,2.161826116,166.0866988,3.875815775,6
3340,300,166,1.225,1,0.193745275,1,7.741066579,2.170387606,165.951883,3.904338358,6
3341,300,166,0.75,1,-0.041295998,1,7.726613096,2.176292253,166.0489279,4.03977237,6
3342,300,166,1.25,1,0.209018882,1,7.754175838,2.183969266,165.9200699,4.0651414290000005,6
3343,300,166,0.725,1,-0.050905278,1,7.739484725,2.1980892,166.0636805,4.21428668,6
3344,300,166,1.275,1,0.224463614,1,7.77026243,2.20645449,165.9213069,4.243774388,6
3345,300,166,0.7,1,-0.060259894,1,7.765700984,2.232947577,166.0643966,4.414992318,6
3346,300,166,1.3,1,0.240079697,1,7.792884024,2.24006732,165.9411756,4.441032825000001,6
3347,300,166,0.675,1,-0.069335245,1,7.806141117,2.282201206,166.0533181,4.643929174,6
3348,300,166,1.325,1,0.255989793,1,7.831070644,2.2884571,165.9432706,4.669397787999999,6
3349,300,166,0.65,1,-0.078164454,1,7.857527145,2.345788737,166.0519073,4.903664606,6
3350,300,166,1.35,1,0.272190125,1,7.883450263,2.352024902,165.9411524,4.929848832999999,6
3351,300,166,0.625,1,-0.086667826,1,7.924974795,2.425444622,166.044639,5.202768752000001,6
3352,300,166,1.375,1,0.288686897,1,7.949773577,2.431132869,165.943804,5.228627414000001,6
3353,300,166,0.6,1,-0.094862933,1,8.006619824,2.520760847,166.047172,5.541580127,6
3354,300,166,1.4,1,0.305523951,1,8.032354884,2.526442643,165.9493105,5.568129745000001,6
3355,300,166,0.575,1,-0.102644108,1,8.108825724,2.632898137,166.0422835,5.938853431,6
3356,300,166,1.425,1,0.322764928,1,8.134652555,2.638463227,165.9537266,5.963040394,6
3357,300,166,0.55,1,-0.110021279,1,8.702498883,2.7608927,166.0438786,6.686854626999999,6
3358,300,166,1.45,1,0.340348323,1,8.69147306,2.765627504,165.9798759,6.689849835999999,6
3359,300,166,0.525,1,-0.116824155,1,9.450289852,2.905866621,166.0297792,7.661225654,6
3360,300,166,0.5,1,-0.123086783,1,10.19865203,3.066004106,166.0196458,8.779803977,6
3361,300,166,0.475,1,-0.12865256,1,10.9457642,3.241631314,166.0011173,10.055117863,6
3362,300,166,0.45,1,-0.133353688,1,11.69100853,3.432886109,165.9700336,11.511354609,6
3363,300,166,0.425,1,-0.13709904,1,12.43528478,3.638782341,165.9322067,13.143191631,6
3364,300,166,0.4,1,-0.139854519,1,13.17820493,3.857296123,165.8858314,14.966939777,6
3365,300,166,0.375,1,-0.14111552,1,13.91847286,4.091490256,165.8211627,17.006131050999997,6
3366,300,166,0.35,1,-0.140197958,1,14.66319215,4.347048074,165.7838941,19.298858267,6
3367,300,166,0.325,1,-0.137478939,1,15.40314786,4.613811121,165.7159325,21.791451969,6
3368,300,166,0.83812,1,-0.015987519,1,7.741653563,2.168240049,166.0566108,3.73477571,4
3369,300,166,0.47316,1,-0.128940695,1,10.99948097,3.256221121,165.9909893,10.157757909,6
3370,300,166,0.87983,1,0.001457684,1,7.782902886,2.185470862,166.0618125,4.089684587000001,4
3371,300,166,0.91537,1,0.017047366,1,7.851458664,2.207045627,166.0722495,4.337532103000001,4
3372,300,166,0.34609,1,-0.139980885,1,14.77727622,4.386723173,165.7625351,19.658784103,6
3373,300,166,0.59922,1,-0.095156823,1,8.006593857,2.52334177,166.05852,5.549517281,6
3374,300,166,1.07589,1,0.096956558,1,7.878894076,2.214402433,166.0618088,4.407343337,4
3375,300,166,1.0402,1,0.077783167,1,7.985410671,2.23254058,166.0935869,4.674951293,4
3376,300,166,0.62215,1,-0.087616072,1,7.933677801,2.43554849,166.043838,5.239915396000001,6
3377,300,166,0.84738,1,-0.012201701,1,7.744438455,2.17019584,166.0782664,3.821750514000001,4
3378,300,166,1.36103,1,0.279471088,1,7.913762608,2.385674423,165.9295405,5.059233077,6
3379,300,166,1.38397,1,0.29472706,1,7.980098066,2.464085353,165.9345449,5.3490780650000005,6
3380,300,166,0.52358,1,-0.1171664,1,9.492118176,2.914913107,166.0245764,7.715691553000001,6
3381,300,166,1.083,1,0.100920984,1,7.869932126,2.212412441,166.0101934,4.368394583,4
3382,300,166,1.01567,1,0.065135841,1,8.08773444,2.242126275,166.0825524,4.872813260999999,4
3383,300,166,0.32246,1,-0.137077124,1,15.47657961,4.641288458,165.6974024,22.049582371,6
3384,300,166,0.38181,1,-0.141064864,1,13.71713913,4.024685619,165.8413884,16.424645383,6
3385,300,166,0.80159,1,-0.024781202,1,7.721378068,2.162193772,166.0612202,3.768050811,8
3386,300,166,0.76873,1,-0.034029083,1,7.717695864,2.165382454,166.063814,3.917530615,6
3387,300,166,0.617,1,-0.089324988,1,7.949493507,2.454232768,166.0443165,5.308066267999999,6
3388,300,166,1.01627,1,0.065478658,1,8.08939756,2.243199804,166.0632587,4.873465708,4
3389,300,166,0.49968,1,-0.123100342,1,10.20705912,3.068897041,166.0114957,8.795400261000001,6
3390,300,166,1.09169,1,0.105791915,1,7.85772614,2.209183473,165.9666908,4.315766374,4
3391,300,166,0.97,1,0.042489701,1,8.02683451,2.237548617,166.0844746,4.758669649999999,4
3392,300,166,0.47535,1,-0.128443581,1,10.93351831,3.240681108,165.98903,10.039300879,6
3393,300,166,0.58365,1,-0.100078573,1,8.066147534,2.591113658,166.0629959,5.784540074000001,6
3394,300,166,0.53566,1,-0.113972484,1,9.130993924,2.842327925,166.0328093,7.225563365,6
3395,300,166,0.84226,1,-0.014271035,1,7.745467755,2.169862044,166.0532939,3.7767654350000006,4
3396,300,166,0.89115,1,0.006333713,1,7.800105496,2.191628843,166.0686479,4.164787041,4
3397,300,166,1.20205,1,0.176109788,1,7.747978501,2.169362789,165.9284655,3.804280264,8
3398,300,166,1.08422,1,0.101602034,1,7.8681878,2.211976925,166.0032404,4.359837729,4
3399,300,166,0.78665,1,-0.031760356,1,7.81895358,2.138928175,166.0612883,3.847865959,8
3400,300,166,0.68337,1,-0.066329707,1,7.79094577,2.264035553,166.0582379,4.563683661999999,6
3401,300,166,1.28384,1,0.229974702,1,7.778260549,2.21719193,165.9226378,4.312106235,6
3402,300,170,1.0,1,0.055713968,1,7.559087312,2.118896835,170.0813289,4.200483345,4
3403,300,170,0.975,1,0.043424392,1,7.464446141,2.115726466,170.0671859,4.02724832,4
3404,300,170,1.025,1,0.068440913,1,7.466463845,2.116283652,170.0585749,4.029876806000001,4
3405,300,170,0.95,1,0.03146485,1,7.383095817,2.105334484,170.0723381,3.849049301,4
3406,300,170,1.05,1,0.08149702,1,7.386911018,2.10640733,170.0556828,3.852489441,4
3407,300,170,0.925,1,0.019850665,1,7.31692689,2.091306299,170.0895873,3.672128789,4
3408,300,170,1.075,1,0.094741349,1,7.300804007,2.087097869,170.17968,3.654218913,4
3409,300,170,0.9,1,0.008648018,1,7.273249287,2.078778918,170.0862685,3.511635997,4
3410,300,170,1.1,1,0.108830422,1,7.29219601,2.084402134,170.0043507,3.532155169,4
3411,300,170,0.875,1,-0.002124984,1,7.25357392,2.071190363,170.0551973,3.368202402,4
3412,300,170,1.125,1,0.123079507,1,7.27578291,2.077601176,169.9519514,3.392714048,4
3413,300,170,0.85,1,-0.011683032,1,7.436110287,2.033531213,170.1189418,3.274066044,8
3414,300,170,1.15,1,0.137826013,1,7.383226131,2.082239077,169.9192121,3.316023274,6
3415,300,170,0.825,1,-0.013179839,1,7.231902127,2.064007847,170.0953105,3.3118658420000004,6
3416,300,170,1.175,1,0.162142174,1,7.264032212,2.07319134,169.944759,3.339892551,6
3417,300,170,0.8,1,-0.023275435,1,7.244531064,2.07207826,170.0613838,3.4617645249999995,6
3418,300,170,1.2,1,0.176988401,1,7.26989531,2.079218344,169.9434621,3.4830407280000006,6
3419,300,170,0.775,1,-0.033314386,1,7.254813357,2.085063105,170.0746965,3.618770623000001,6
3420,300,170,1.225,1,0.192072783,1,7.29028042,2.094889938,169.9104641,3.648158915,6
3421,300,170,0.75,1,-0.043136093,1,7.277245128,2.108820888,170.0705711,3.796406008999999,6
3422,300,170,1.25,1,0.207230806,1,7.309525343,2.117515082,169.9229542,3.824421592,6
3423,300,170,0.725,1,-0.05274806,1,7.310193735,2.144359711,170.0613204,3.996011764,6
3424,300,170,1.275,1,0.222617115,1,7.340971101,2.15237447,169.9226354,4.023417648000001,6
3425,300,170,0.7,1,-0.06216201,1,7.352020123,2.192469867,170.0594044,4.218638462,6
3426,300,170,1.3,1,0.238148954,1,7.377210225,2.198743008,169.9483595,4.240512931,6
3427,300,170,0.675,1,-0.071396838,1,7.400926156,2.253666273,170.077609,4.464535445000001,6
3428,300,170,1.325,1,0.254063596,1,7.436356372,2.262165567,169.9249348,4.496121509,6
3429,300,170,0.65,1,-0.080300993,1,7.467882069,2.331214509,170.0734693,4.747342678,6
3430,300,170,1.35,1,0.270076326,1,7.495759507,2.337546105,169.9577594,4.773136508,6
3431,300,170,0.625,1,-0.088882146,1,7.55118972,2.424737416,170.0625992,5.070676341,6
3432,300,170,1.375,1,0.286566757,1,7.582829552,2.431614248,169.9377904,5.101583306999999,6
3433,300,170,0.6,1,-0.097163321,1,7.802787875,2.53350642,170.0618663,5.529681412,6
3434,300,170,0.575,1,-0.105054138,1,8.551976942,2.658221229,170.0573738,6.377370210999999,6
3435,300,170,0.55,1,-0.112410235,1,9.298065943,2.799747775,170.0316052,7.320478798999998,6
3436,300,170,0.525,1,-0.119405057,1,10.04776438,2.954735266,170.0305218,8.405542137,6
3437,300,170,0.5,1,-0.125732665,1,10.79471373,3.125586295,170.010787,9.633273829,6
3438,300,170,0.475,1,-0.13135825,1,11.54086076,3.311127517,169.9855943,11.013864499,6
3439,300,170,0.45,1,-0.136257484,1,12.28686379,3.509879676,169.9596195,12.578780513000002,6
3440,300,170,0.425,1,-0.140332823,1,13.03160155,3.720952451,169.9254894,14.335073621,6
3441,300,170,0.4,1,-0.143275875,1,13.77378647,3.945658396,169.8741935,16.283826566,6
3442,300,170,0.375,1,-0.144183193,1,14.52489799,4.19402559,169.8794274,18.504136396,6
3443,300,170,0.35,1,-0.144666404,1,15.24867633,4.436864387,169.7071961,20.825684749000004,6
3444,300,170,0.325,1,-0.141643395,1,15.98990964,4.713787402,169.6453798,23.476721193,6
3445,300,170,0.61509,1,-0.092158285,1,7.591004295,2.466688043,170.0493054,5.209265567,6
3446,300,170,0.37441,1,-0.144218137,1,14.5388166,4.198823288,169.8542939,18.547231304,6
3447,300,170,1.1582,1,0.14602729,1,7.249256494,2.063532311,169.8968451,3.223990077,8
3448,300,170,0.81524,1,-0.017148439,1,7.235174094,2.066137366,170.0858166,3.368489764,6
3449,300,170,1.13443,1,0.128531947,1,7.271633952,2.075737442,169.9465733,3.340172529,4
3450,300,170,1.24794,1,0.205959473,1,7.306274263,2.1148778,169.9280328,3.807980818,6
3451,300,170,1.20345,1,0.179061565,1,7.272413775,2.080930505,169.9380281,3.504742414,6
3452,300,170,0.50534,1,-0.124474103,1,10.63596466,3.087410028,170.0204668,9.363917742000002,6
3453,300,170,1.23161,1,0.196072569,1,7.295376831,2.100095667,169.9096764,3.693600991,6
3454,300,170,0.99009,1,0.050754734,1,7.514353299,2.117131581,170.0982096,4.127390719,4
3455,300,170,0.45271,1,-0.13575665,1,12.20600026,3.487817437,169.9624207,12.399076219,6
3456,300,170,1.19243,1,0.172455652,1,7.26534787,2.076100867,169.9532133,3.4357888940000003,6
3457,300,170,0.58515,1,-0.101915378,1,8.248394954,2.60547908,170.0631085,6.0434152690000005,6
3458,300,170,0.98989,1,0.050676873,1,7.516010614,2.117788897,170.0874334,4.128948914,4
3459,300,170,0.98613,1,0.048812967,1,7.500048052,2.116845489,170.0927045,4.100766175,4
3460,300,170,0.31931,1,-0.140616343,1,16.16082031,4.779443382,169.646037,24.110618075,6
3461,300,170,0.85666,1,-0.009953669,1,7.246322979,2.070776712,170.0505771,3.2559704080000005,6
3462,300,170,0.84508,1,-0.011645907,1,7.405344854,2.067351052,170.0716289,3.303906813,8
3463,300,170,1.3692,1,0.282726872,1,7.562258974,2.408629906,169.9378136,5.023939683,6
3464,300,170,0.489,1,-0.12826919,1,11.1226527,3.205808868,169.9971731,10.226004335,6
3465,300,170,1.0276,1,0.069752043,1,7.453953448,2.114518614,170.073448,4.007213516,4
3466,300,170,0.6906,1,-0.065685905,1,7.367209788,2.213302792,170.0741967,4.306366873,6
3467,300,170,0.92903,1,0.021713311,1,7.328107203,2.094132703,170.078906,3.702025744,4
3468,300,170,1.31347,1,0.246631633,1,7.402939571,2.229947795,169.9557576,4.3709669060000005,6
3469,300,170,1.10778,1,0.113262472,1,7.289287352,2.083009846,169.9692318,3.492501568,4
3470,300,170,0.45819,1,-0.134870889,1,12.04371948,3.441821654,169.9768302,12.039089339,6
3471,300,170,1.14018,1,0.131801429,1,7.276245952,2.080441306,169.9161765,3.308318657,6
3472,300,170,1.2704,1,0.21970752,1,7.329181038,2.143632099,169.9465735,3.980921113,6
3473,300,170,0.80089,1,-0.02292405,1,7.243463616,2.071529659,170.0649089,3.4554647650000003,6
3474,300,170,1.03277,1,0.072466409,1,7.440676319,2.113942936,170.0540093,3.974284408000001,4
3475,300,170,0.5424,1,-0.114612787,1,9.526602828,2.845021979,170.0355393,7.634101567999998,6
3476,300,170,0.94597,1,0.029611865,1,7.376227683,2.104621101,170.0524859,3.825869361999999,4
3477,300,170,0.57789,1,-0.104056843,1,8.461879307,2.644417641,170.0341112,6.281157617,6
3478,300,170,1.06404,1,0.088963727,1,7.346893348,2.098507707,170.0683108,3.752078781,4
3479,300,170,0.67438,1,-0.071621358,1,7.402396696,2.255397994,170.0776186,4.471080405,6
3480,300,170,1.28427,1,0.228356783,1,7.353666291,2.168104487,169.9298995,4.101524497000001,6
3481,300,170,0.33671,1,-0.143167919,1,15.64460969,4.584504649,169.6862714,22.217808476,6
3482,300,174,1.0,1,0.054323961,1,6.963780721,2.003463055,174.0571579,3.481577736,4
3483,300,174,0.975,1,0.041953763,1,6.874471608,1.998137787,174.0839302,3.315359277,4
3484,300,174,0.95,1,0.030059517,1,6.815990347,1.991438569,174.0548897,3.163432965,4
3485,300,174,1.05,1,0.080056727,1,6.815848411,1.991375879,174.0561075,3.1631370530000003,4
3486,300,174,0.925,1,0.022570648,1,6.756528249,1.985356819,174.3329209,2.983414659,8
3487,300,174,1.075,1,0.098991524,1,6.794043012,1.995568296,174.1538949,3.0199631620000003,8
3488,300,174,0.9,1,0.015401712,1,6.899447209,1.951032164,174.090796,2.943257514,8
3489,300,174,1.1,1,0.115911358,1,6.945040157,1.962084531,173.9355455,2.985848516,8
3490,300,174,0.875,1,0.005680576,1,6.894256022,2.014748917,174.1249757,2.9722019160000004,6
3491,300,174,1.125,1,0.131075766,1,6.839087317,1.980386232,173.9116461,2.8991577190000006,6
3492,300,174,0.85,1,-0.004354855,1,6.729447681,1.970406246,174.0940199,2.9225236390000005,6
3493,300,174,1.15,1,0.14600296,1,6.766799951,1.980936528,173.9216726,2.951370503,6
3494,300,174,0.825,1,-0.014653314,1,6.749381174,1.980856368,174.0635984,3.075391026,6
3495,300,174,1.175,1,0.16067011,1,6.78191223,1.98990429,173.9144687,3.100500711,6
3496,300,174,0.8,1,-0.024882219,1,6.768674825,1.996186908,174.0685293,3.236101382,6
3497,300,174,1.2,1,0.175464642,1,6.802111643,2.005333746,173.9159504,3.2614648730000004,6
3498,300,174,0.775,1,-0.034939393,1,6.796975217,2.020891245,174.0672529,3.41261584,6
3499,300,174,1.225,1,0.190393778,1,6.827825426,2.029112016,173.9277824,3.437667362,6
3500,300,174,0.75,1,-0.044782099,1,6.83730336,2.057311623,174.0499508,3.6125903100000007,6
3501,300,174,1.25,1,0.205491473,1,6.861720785,2.063578067,173.9412217,3.63218185,6
3502,300,174,0.725,1,-0.054533591,1,6.878406942,2.103805388,174.071743,3.826323571,6
3503,300,174,1.275,1,0.220837678,1,6.910018664,2.11163113,173.9328464,3.849896045,6
3504,300,174,0.7,1,-0.064038312,1,6.933218596,2.164756524,174.0786086,4.064236849,6
3505,300,174,1.3,1,0.236424916,1,6.970902236,2.173693656,173.9163091,4.095153490000001,6
3506,300,174,0.675,1,-0.073215203,1,7.007004736,2.241905537,174.0540953,4.338681597,6
3507,300,174,1.325,1,0.25208922,1,7.030913643,2.247231194,173.9544362,4.358876802999999,6
3508,300,174,0.65,1,-0.082245674,1,7.085037793,2.332018244,174.067425,4.639912410000001,6
3509,300,174,1.35,1,0.268220809,1,7.119825203,2.339461166,173.9272942,4.672145757000001,6
3510,300,174,0.625,1,-0.090908334,1,7.649780723,2.438657619,174.0575436,5.261192485,6
3511,300,174,1.375,1,0.284553132,1,7.630053021,2.445357158,173.9318752,5.261110705,6
3512,300,174,0.6,1,-0.099303342,1,8.400555353,2.559662094,174.0638026,6.092946812999999,6
3513,300,174,1.4,1,0.30117944,1,8.382092532,2.566092595,173.9472299,6.093505487,6
3514,300,174,0.575,1,-0.10721576,1,9.14733527,2.697163264,174.0429544,6.988362496000001,6
3515,300,174,0.55,1,-0.114778721,1,9.89656803,2.848347055,174.0384949,8.033589947,6
3516,300,174,0.525,1,-0.121892983,1,10.64611771,3.013354653,174.0364771,9.218087036,6
3517,300,174,0.5,1,-0.128233176,1,11.39084495,3.194539365,174.0015831,10.565225125,6
3518,300,174,0.475,1,-0.134134948,1,12.13866699,3.386584456,173.9880533,12.078880743,6
3519,300,174,0.45,1,-0.139205836,1,12.884139,3.59228171,173.9586246,13.755175349000002,6
3520,300,174,0.425,1,-0.143407846,1,13.62802088,3.810157851,173.9186797,15.627029937,6
3521,300,174,0.4,1,-0.146499,1,14.36935323,4.0407439,173.8616041,17.701997658,6
3522,300,174,0.375,1,-0.148140601,1,15.10785015,4.28522464,173.7849274,20.006243185,6
3523,300,174,0.35,1,-0.147622592,1,15.85173626,4.549923729,173.7417142,22.573390587,6
3524,300,174,0.325,1,-0.145411994,1,16.58403932,4.822331743,173.6224992,25.303314173,6
3525,300,174,0.65569,1,-0.080221762,1,7.065506999,2.310043138,174.0667134,4.569018903000002,6
3526,300,174,0.64798,1,-0.082917759,1,7.095274741,2.340695564,174.0549123,4.667145723000001,6
3527,300,174,0.56248,1,-0.111099247,1,9.523785385,2.770586956,174.0489939,7.491265763,6
3528,300,174,0.95478,1,0.032237904,1,6.81802315,1.990753311,174.0948099,3.184535607,4
3529,300,174,0.42864,1,-0.142858902,1,13.51985351,3.777658036,173.9254447,15.339702258,6
3530,300,174,1.03581,1,0.072523272,1,6.841063368,1.993968362,174.0980378,3.2434458850000008,4
3531,300,174,0.97316,1,0.041058198,1,6.868667282,1.997523368,174.0856874,3.3032040330000005,4
3532,300,174,0.34907,1,-0.147626354,1,15.87754331,4.558976275,173.7279014,22.662297598,6
3533,300,174,0.63782,1,-0.086486102,1,7.265179964,2.382357248,174.0570954,4.878679853,6
3534,300,174,0.36788,1,-0.147780106,1,15.32675894,4.365106127,173.8179876,20.751254835000005,6
3535,300,174,0.44418,1,-0.140303046,1,13.0577414,3.641529769,173.9523344,14.174811315,6
3536,300,174,0.4685,1,-0.135503939,1,12.33233834,3.43915768,173.9793036,12.49487419,6
3537,300,174,0.4525,1,-0.138668195,1,12.8091698,3.57192615,173.9585395,13.580340231,6
3538,300,174,0.8901,1,0.010475546,1,6.796065496,1.999884175,174.0750135,2.919732563,8
3539,300,174,1.13286,1,0.136034542,1,6.747304799,1.977006933,173.9946948,2.845026487,6
3540,300,174,1.40435,1,0.304097318,1,8.51335556,2.588502713,173.9526942,6.240351294,6
3541,300,174,0.77282,1,-0.035843788,1,6.796632822,2.022668043,174.0818037,3.426146412,6
3542,300,174,1.14962,1,0.145773296,1,6.7658407,1.980615264,173.9255209,2.9481457650000005,6
3543,300,174,0.98644,1,0.047591093,1,6.915680097,2.002113864,174.0604034,3.3951052939999995,4
3544,300,174,0.31249,1,-0.144272087,1,17.01222455,4.971417944,173.9777782,26.940172978,6
